NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210060503507,2023,4,F,1,3,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,462.3,554.2,518.7,330.1,CDEAEAACCBCBDACAECBEBDADEDADBEDCEBEDABCEBDBEC,ABCDBBDBADAEEAAECDBDDEACBAEBBCABAADDBADCEACDE,ECACEAADABBEAEDABDBBCCABDDCCDDCDAEADBAADCEACE,CAEBCCDEACDCDDDBABDCAABDCADCCBDAECBBDAAADBBCC,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,140,200,140,160,80,720,H,E,F,F,3,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B
210061063360,2023,17,M,1,3,1,1,17,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,C,B,D,1,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
210058468629,2023,2,F,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,567.3,592.9,586.7,627.6,CDDABCAEDCDCDAEEACBACEBCEBECBDDBBBADAAEDBEECD,AECDCBDACECAAAEECACCDDABCADEEAECCDCEBADCDAADE,DCBBDAABCBBEAACADACEAEBCECCBEACDADACBAEDCECCE,EEDCEBDABDDCBCCDBABDADBBEEDDEEDCACCCDDABBEAEC,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,140,160,120,120,100,640,G,G,E,F,3,M,A,B,C,B,B,B,B,B,B,B,A,A,D,A,B,D,A,B,B
210061152441,2023,5,F,1,2,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,469.7,557.8,508.2,393.2,CECCEECCCDDBACABBDDBECCDDBECDCABCBEBEDACCBDBC,CDCDCCADBECEAADECAAADBCDEADADCDCBCDBDECDEACDB,ADDEABECADDCCDBDCBDACCDDCDBCDEACBCBEEAABBECAE,BDABCBCCCCCBBDECCEDCCDCDBDBBCBCECBDEBCEADDBCB,1,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,120,40,40,120,40,360,B,B,F,B,5,B,A,B,D,A,A,B,B,B,A,A,A,A,A,A,A,D,A,A,B
210061348956,2023,2,M,1,3,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,500.2,542.4,533.2,661.6,EECBAEDABEBABBBEBECCBCCADABBDBBDBECEEEECBCADB,DEAADECDCDCCBCCAAACBABEDEACACAAABBEAECACAADDD,BABAACCEABBBAEBEEDCBBAEAACABBCCEEBACADADEAAAC,EEEABEAEEECADDDBEBCCEACAADEACCCCEDABCDEDBCBDB,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,160,160,160,160,160,800,E,C,D,B,4,H,A,C,C,B,A,B,B,B,A,B,A,B,C,A,A,E,A,B,B
210061368722,2023,2,F,1,1,1,2,0,3,1,0,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,604.7,601.1,606.5,760.3,EECAECAACDBDCECCDECEBEADCCDCEBADDBEEBEBAABBCB,CDCDCEADBACEACDECBDAABCDCEBEDCDCCABABADBEBADA,BCDABDADEEACCDBBDBDDDCAEBBACEAEBBBAADACBBEDAE,BCECADABCEDBEEAEEABBDCADADBACCDACCEDBEBDADEEB,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,160,200,200,200,200,960,E,G,B,E,4,G,A,C,C,B,A,B,B,B,A,B,A,A,D,B,B,D,B,B,B
210059539911,2023,4,F,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,F,C,4,B,A,B,C,A,A,B,B,B,B,A,A,A,B,B,B,C,A,B,B
210059721515,2023,4,M,1,1,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,C,C,3,E,A,B,C,B,A,B,B,B,B,B,A,A,C,A,A,D,A,B,B
210060188100,2023,11,F,1,2,1,1,12,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,474.1,515.3,512.9,370.8,EBEBBBEEDDDABEDCBBDDDBACABECCDCEEAAEEEADDDCEA,ECEEBCBECCDBAEEBDBEABDDCCACCDBACABBADBADCDDBE,EBDBCEADCEDABDACCBCBAECCBEACCBAEADBEBEDDBDEED,CCCABBACEDEACBACDEDBBECCEADDDCECBCDECECDDCEEE,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,100,120,120,120,120,580,C,C,C,B,4,E,A,B,C,A,A,B,A,B,A,B,A,A,C,B,A,E,A,B,B
210059868300,2023,10,M,1,1,1,1,8,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,548.9,582.8,550.6,648.1,ADDBDECDCDBEBEBECAAEEBCDDEADBCDDCDDCAAEEDCBEB,DBAADEADCDCADEBCDAEAACBDAEADECDBDCDBEBBDAABBD,BBBEAEADAEDDAEBBABCADACDAAABCCEECBCCBDCDBDCBC,EDDACEDEEBAAADECDCAEECBBBDDCCCBCABDCCDBABACDB,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,120,120,140,140,640,E,C,B,B,2,E,A,B,C,A,A,B,B,B,A,B,A,A,C,A,A,C,A,B,B
210058941711,2023,2,F,1,3,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,514.4,544.7,580.7,525.6,CADACBBBCDEBACEBABCAEDCEB.AEBBDDCECBDBADBEACB,ABCDCBDACEEAACDBCADCDCAEBCEDBDAEBDDEBCACEADDE,BCBBAEAECBBEAACAAABCACBBDDDAEDEDACECACEDBECCE,ECDBBACADDDCCDBDBABCDACDCDEDADCCACBEAEBBCEBDB,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,140,200,140,160,180,820,F,E,C,F,6,D,A,B,C,B,A,B,B,A,A,A,A,A,C,A,A,D,A,A,B
210058395657,2023,11,F,2,3,1,1,12,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,B,C,B,3,D,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
210060038843,2023,10,F,2,1,1,4,0,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,C,B,2,B,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,A
210059925927,2023,4,F,1,2,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,493.0,628.4,602.3,665.5,CDBDBCDBCDBDEEDDCBACCCCDCDECCCCCEEEDDBECCBEBB,DBAADEADCDCDBDBCCBEBDEACACCE.CACECDCECBDAABCA,BAEDACCEEEDEAECBACBBBAEDAAAEBBBEDBBCADCDCDDAC,ECDACDDCECADBBBCECCCEDCABCEBBCCCDDDEBDBABDADC,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,160,200,160,180,200,900,E,F,C,D,4,E,A,C,D,B,B,B,B,B,A,B,A,A,C,A,A,D,A,B,B
210061296863,2023,3,F,1,3,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,524.1,575.8,576.4,651.6,CEBADDBDCDBEEECBAADCEAEDBDBBECACDEDADCADECDEE,DAAADEEDCDCDECBEDDEBCEEDBACAEDEDECACEABDBABCC,ABCEACBDEEAEAEBBEBCCAAACAAAEABBEDBAEBDDDCDCEC,EACADEDEBEDACCEAECCCDBBCCDCBECDCEDEBDDBDBACCB,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,160,160,120,160,160,760,C,D,B,B,4,B,A,B,B,A,B,B,B,B,B,B,A,A,B,A,A,E,A,A,B
210060226644,2023,6,M,1,3,1,1,3,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,517.0,458.3,563.7,632.7,CBBABDAAEADBAACDBBCB.ACEDDABBBDDBEACCDCDBEEDC,ABACCBDDDDCDCAACDDCADAECDAABACCBBDDBDBCCAAECB,CDBBAAABCCCEAACABBBBACBBABCAEDDABEADBAEDDADBC,EDDDEEAAADDCCDBECABDBDCBDDCCABBCAADDDCBDDEEEC,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,120,100,120,120,80,540,H,H,B,B,3,C,A,B,D,A,A,B,B,A,A,B,A,A,B,A,A,D,A,B,B
210060526762,2023,4,F,1,1,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,432.0,521.8,541.3,576.8,CABABACDCBDBADECDBAEBDBDDCEACBCBDECBABCDCBDCB,AECDCADACACBCCBCABEADAECBCDACBDEABCBDCACDCADE,BAAAEAAECCBEADDABABBECCBACAAEDABABDDBADDDBECB,EDDBEBDABDDACDBBCDACBEDBBDAEADDCBCDCBBAEADBBC,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,160,200,160,200,200,920,H,D,F,B,4,B,A,B,B,A,A,B,B,A,A,B,A,A,B,A,A,C,B,A,B
210060160021,2023,11,F,2,1,1,1,13,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,520.2,566.9,586.5,531.7,BBDBDBBAEDDEDEACDCBACAADEEADDDEABAEBDCCDAABEC,ACDAEACADCDAADDCBCAABCADDBCBDBBCBADCBBEDECDCC,DBABCEADDBCDEDAADAEBADECADAECBECABBCBECBABEED,BDCEBBBBDCDEDCBCBCDEABCCEDDDDBAAECBCCBEAECCDC,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,120,40,40,100,40,340,D,C,C,D,2,G,A,B,B,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B
210058646807,2023,7,F,1,2,1,1,5,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,498.2,573.0,571.0,520.3,CDAACAEAEDBBAECDDAAABDBBECCEBDDBCEACEBDEBECEA,ABCDCBCACABAACDCADEBDBEAAABBADDBBDCDBEDCDAADE,BBAAEAABCEBEACEABBBDAEBBACCAEDCDABEDBEEDCAACB,CDDBECDADDDBADBACDCCBDBDDACDCBCDCAEBDCBDCDCDE,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,120,180,120,140,140,700,B,D,B,B,2,D,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B
210059375142,2023,3,M,1,2,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,491.6,545.0,536.0,522.0,ECEAEDBCCDBEDBAEADBCCECBADBCCEAAEDDBABCDBDEAE,DAAADEACCAEDBABAEDBACDEDAAEDBAECECEADABDEABCC,DCEAACBEAEDABCECADEABAECAAAECBBEABCCCEADADCAA,CECBDCAEBEDACBDAEEABEBBACCDDCEBCEDDACEBDCACDB,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,140,120,100,80,560,E,E,C,D,3,E,A,C,C,B,B,B,B,B,B,A,A,B,C,A,A,D,A,B,B
210061135078,2023,2,F,1,3,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,393.7,435.6,459.1,377.7,CBBBEDCCBADEAEAABBBCCEDDBDDDAAEEACEBDDAECDDAC,ADDECADBBDAEDAEDCCAADADBDDBDDBCACEACAECDBDECD,CCEECAABBACAEDCEEEEBBBCADBEDEDEAABAABEEBEEEED,DBEEBCCBCCDBADDCEDAEADCCDDBEDABEDABBEDCABABAD,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,3,0,0,0,0,0,0,D,E,D,F,4,F,A,C,C,A,A,B,B,B,A,B,A,A,C,A,A,D,A,A,B
210058544101,2023,7,F,1,3,1,1,5,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,D,A,B,3,D,A,B,C,B,A,B,A,A,A,B,A,A,B,A,B,C,B,B,B
210059190783,2023,3,F,1,2,2,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,340.6,333.7,474.8,406.5,DABDDCBEEDBADCECDCBACCAEADCDEBCABDBDECEADBDCB,DCEDBAACCBCEAAEEABECC*ECABECDABDAADCBCBEAEDBC,DAACDCADABBEEABBACCDCDCAACDCDDCABECBBEBBCAEDC,ECDECADCAEDAEDACABECCBCDCBEEADDAECDBDDBCEABCC,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,120,40,40,100,40,340,B,F,B,D,4,E,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210060023855,2023,5,F,1,1,1,1,3,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,593.4,619.7,643.3,674.7,DBEDCACBABCCEDACDBDCAEDADEADBBAEABEAECDDCEDDA,CEEEADBACCDAADEACCCABCDCEBCBDADEBCCCABBDACEAE,DBABBBBBDECDCDAACADBADBCCEACCBECAEBBBEBBACAED,BCADEECEEEDDCDABEEAEABCEEDDDADCADDACBEEDEAEBC,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,180,180,180,140,140,820,E,E,C,D,4,F,A,C,C,B,B,B,B,B,A,B,A,B,C,A,A,E,A,B,B
210061013811,2023,2,F,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1225,1195,1205,1215,340.8,502.2,404.9,389.5,DEBACEBABEDACECDBACEBACDEBEBCBCDCDAECBDECCBDD,ABCAABEEEEDCBDEAADEDDADEEEECCDDBAADEECACDAADE,BABBADDABABECAEACDCCCCEBEDBBEECABDCBDCBDACDBA,CAECABADAEDCCDCADABACC*DCEBCACEABDAECECEACACD,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,120,100,120,140,120,600,E,E,C,F,5,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,B,A,B,B
210060229364,2023,5,F,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,F,F,4,B,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B
210060378568,2023,3,F,1,3,1,2,0,2,1,0,3539806,Poá,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,401.9,561.3,497.3,521.8,EBDBBCECABACEDEAEDCDECCABBAEABDCBDDACDBECDCEA,ACBEECBADCCADBECADDABCDCDBCEDABDBADDABADACECE,AEBABEBEAEBEDBACEADABBDCCBCECDEDAEBEEECBDCECD,CBCDAEBDAACEBEBECADAABEDAEBDDCDCABCDBCEADEBCC,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,120,120,120,140,100,600,H,E,F,D,5,E,A,C,C,A,A,C,C,B,A,B,A,B,D,A,A,E,A,B,B
210059996392,2023,3,F,1,1,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,524.2,501.3,497.0,401.2,CDBADEDCADBEEBCCDBEAEBCCACECCDBDEBCEABDCADEBC,DBAEDAACBBCEBABCEACBABEBDCCADBEEDCDABCADDAEDE,ADABECACEDDAACBADDCBDBAEAEBEDCBADBCEACBDCDAAC,C.CADCBCBBCBADAECACABDBDEABBCBDCDEADBDBDCAECA,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,120,120,140,100,600,C,B,B,A,5,B,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,A
210058424013,2023,3,F,1,2,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1194,1203,,,416.1,489.3,,,ABCDBEBACABEDCBCDABDBABACEBCABACACBDABBACCBBC,DBACDCACABBEAEDBBCBBACCAACABDDDADBCBBEEDCBADC,,1,,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,,1,120,120,100,120,80,540,C,C,C,B,13,C,A,B,B,B,A,B,B,B,B,B,A,A,B,A,A,B,A,A,B
210058600735,2023,2,F,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,457.4,500.4,462.5,503.0,CDBCCDABDEEEACCDBAAECDEEEDABBABCEEEBCDDEBEEAA,ABEDBABBCDBADEEADDEDDBACDAECBEEBCAECBEDCABAAE,CEBAAEAEABBBBCDACCDBACAAACDBBBDBBACBBADCCACCB,EADCBCDBEDBACDBEADBEDDABDCEBBBADAACEEABACDEBB,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,140,120,140,160,140,700,E,E,C,C,3,D,A,B,A,B,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B
210060002762,2023,6,M,1,3,1,1,4,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,582.7,620.8,596.3,585.2,CBCDAACBDDBECBAECAABEADBDDADECCCBDDCAEACDBECE,DCAADEADCDCABABCDEDBCBACAECDBAACDEDAECBDAEBCA,BCBDACCEAEDEACBDDCAADAADBAAECCBECBADABDDCDDAD,EECADEDEECAABCDCEACBECCCADBEADBDCDBACBECBADDB,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,160,200,160,200,160,880,E,G,C,E,4,B,A,B,C,A,A,B,B,B,B,B,A,A,C,A,A,C,A,B,B
210059937581,2023,2,M,1,3,1,3,0,1,,1,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,429.7,532.1,586.0,636.9,BCDCEEAACBCBADCEBCEDAAEBCAEDBDABCBAEDDEDCCBAA,CDAEEABECCADACDECDDAAEBDCBBCACBECDCACEDEBBADC,BCAABDACAEDBEDBADCDBDEBEBAACEADCABEAEACBBEDAE,BCEEBBACDEAEDEBCEABDDCDABEACDCAECBDDAEECADBEC,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,160,160,160,180,140,800,B,C,A,B,3,C,A,B,B,A,A,B,B,A,A,A,A,A,B,A,A,D,A,A,B
210058608720,2023,12,M,1,1,1,1,13,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,D,F,B,3,E,A,B,B,B,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
210059965691,2023,3,F,1,3,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,422.5,485.7,506.3,438.5,AECABABCAEBECCDDEDBBEBDEEACCBEDDEABDBECECEAED,BAAADEBCCACDCAAADBCEDECAACEAADACACDBCDBCDEBAD,BCACCAAEABDBDABBDBBCCAADAAAECABEDBCDDDDDCBCED,ECCBDCDEECCBADBBABEBCBDDBBCADDBDCDBBCEDADCADB,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,180,140,160,140,740,D,E,D,C,3,B,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B
