NU_SEQUENCIAL,NU_ANO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
3474595,2024,35912311,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
2656048,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,486.7,514.7,537.6,396.7,BACADABDDCDCBCCDDEBEABADCAEBCABEECAACACBDCCDB,DAEEBCDCCACCECACEABEDDEADBDDAADEEABACBBACCBDC,CDDACCCCBCEEDDEBCBEEBBEEBDAEDEDBCABDADEDDBECB,ECABBEBABBEDDBACDBABBEABCBCACBBDDBCDCBEAEDDBB,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,100,40,40,80,0,260
1151631,2024,35007122,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,486.0,532.3,556.1,513.9,BDBDCAEAACBCEDDCADEDADECCBEAADEBDCDBEBBDAEBDC,AADABCDCECEBCEBCBBCABBDACBCBDECECDACBDADBCBDA,ABDCDCADECBCDDAEBDADCCBEDDADDAADEBCADDEECEBBC,CBDEBACDADDACECDCCEABEBBCABCABABCADCDEACBBCAB,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,80,180,120,120,140,640
105563,2024,35007122,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,351.7,506.0,502.9,425.7,EDBBCAEEADDBBCACBCACDABEDCEDDEBACCCADCEEBEAEC,AEACCEBEACDCBEDBBEBEDADCCDADEAAAEBADAEADEACBC,ABAECEBBEDEDDBAAEDDBEAAAEBBADEABDDCDCCEEDABAB,DDCDDBDDBEABACBBABACACADCEBBBCCCCCDDAACBDCADE,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,140,120,100,120,600
3170314,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,506.4,595.9,561.1,449.8,DBBBDEBDCCDEEBACBDDEDECBCCAEACBBABDABEDEAECEA,ABECADEEDEAECEDDEBCDBCBBDEDBECDEAECABDEBDAEEB,AACCACDECADDEBDADDABDBEBBDDAACCDABDEDDDECBEDD,CAEBBEDDECEEDEAEBBCCDDCEDEBDCEAEBDBCDEBEDBABE,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,120,120,100,100,560
4221894,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,488.1,441.4,561.4,524.4,EAEBAEBEEAEADBECBBACCCDDBBDCDBDECBBBEBDCABCCD,ADDECCBCBEDDBDBDEBADCA.C.BDBBACEEBCADACCDDBDB,ACCDCDCBECADDABDECDCEBBDEBCAEEDBDADDCBEDAACDB,BECDCACCCDABCBADEABBBCDADDCADBABACBCBCCBCBAED,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,160,100,100,40,520
902361,2024,35007134,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,352.5,399.1,524.4,426.1,EDDAEBBEABACBBAEAADEDACEADAEACBBDDABCBCAEEACB,AACACDECCECBDEEDBEACCBDDACADBCAEABEADDDABBDAA,EABECECCECADDABDEEECAABBCBCDDAEDDDDEBBBAACDEA,CACEBCDADCBCAEDCAAABECDABEBCABDBEACCBACBDEEDA,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,180,120,120,0,540
4147313,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,454.0,490.7,485.4,572.0,DEAADCBCACDECCCCBCDAEDECCCEBABACCEBBBDEEEECEB,ECDEADDEBAACCCDADABAEEAECDACBBABAACBDDAADAECA,ABADDABEEBDDEBDDAEDBDCDACADECAACBAEEDABCDBEBA,CEDCDACBDAEACECABCDCECEEADEBABACDDCCAEAECCBCE,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,100,120,100,120,100,540
2693838,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
2445230,2024,35923936,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,550.8,530.3,509.8,422.0,DCDAACEAECACBEEDCBCDADACDAEDBAAEACEAEDBBBCAAA,BABDBCDACBBCECADBAEACBEAEADAEDDDEABACBCABCACD,EDAACCBCBEDECDCACDCDADBEBCDDAEDBEDCEAEDADCBCB,DBAACCBDAADDBADAEBADAADCEBCBACCCCABDCADCEABDC,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,80,160,80,80,100,500
3243571,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
4199577,2024,35925512,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
764393,2024,35007134,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,567.6,555.8,544.8,388.6,BCCCACDDABBCAADEEBBABCECCEEABAEBACDAEEDDBBABC,CABEBBDBEACCDDADEEABCCDADBADEBACAAADCBBACDBAD,CAABCCDDADEDCABCAABBADCEDCDECAEBCADDADEDDACCB,CCBBEABCAADEEDDDBCBAADCDEABBDCABEEAABDCCABDBE,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,140,80,140,100,580
2854264,2024,35150289,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,492.7,465.4,561.6,412.5,CBBBCCAAEBCEDEBCBBCABADCEBCBACEBDECACCBBDBBAC,ACDBECCAACDDCCBBCACABCBBDBDACBBCCABADCBADBACA,ABCBACADECBCDACEBDDCACBEDDBBADACEBDBBBCECCCDA,BCCECCBDACDBBCDBCCBBABDBCBBBCBCBADABDEBAEBCEB,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,140,180,120,160,100,700
1213858,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,394.4,501.3,415.8,439.7,CBBCEAACBDCBBCBCEBACCEACDBAEACDBECDEACEDABACC,AEBECECABEBEDDABADCDCACCDDABEABACBACEABABADBB,CDABAECDEDBEADACDCABBEBABCECABEADBCDDCBBBAAEA,DBCEBCDBACCDCBAEEBAECBAACECDCADCBADDBBCBCBACA,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,100,100,80,0,400
2454420,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,450.8,472.7,545.5,581.4,BDCABDEDBCCDBCCEEEACDACEEDABCECBAEEBCEDBBBDDC,BEDCBBDCEBECCDAABEEBDBEAEAEBDBABDDAEBABEEBDAA,CBBEADDBADEECBDAECBCEDCEBBBECEABCABDADDDDABCB,DCDABDECDDCBDDAECBEEAECBCDABBDCDDEBBCACBCDEAE,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,160,140,140,140,700
4149675,2024,35912347,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1383,1395,,,450.6,467.3,,,DEBBADCDAEDDACAACDBAEEBCDDACCDEABBABCDDCCACBB,ACBADEEDECDAEEECAEDCCEEDAEABACABDCDAABDDAADEB,,1,,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,,1,100,120,40,100,20,380
1341198,2024,35923722,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,535.4,521.2,541.5,580.3,DADDCEDEEBECBAAAECBACAECBCDCEABBBABCEABEBBDDA,BECBBDAAACBABEDBAEBCDBBCEDACBBEAAEADBCBCDABCA,EDEACACBECDDDDBDECBADBDADECACCDBEAEACBECADEEA,CEBDCDECABADDEDBDECDBCAABECDCDACEECDBCDEBDADB,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,160,180,140,160,180,820
2584280,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
4179873,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
1598179,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,429.8,559.5,546.9,537.5,EABDDEDDDBCDDBCCCDDDDDBDDCBDBBDDDDEEAEAADDAAA,ADEEADEDDEADCEDADDDDBECBDAEBECCBAECABBEEDEEEE,CDACDBBEAECDECDDEDDBCDDAEAEEAEBDBBDEDDAECBECE,ACACCDACAAAACADADDDBDDCDADDDDADDDDDDAADDDBDDD,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,100,120,80,120,60,480
1845898,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,470.3,452.5,490.7,418.0,DACDDCDABBAEDCDDEBEBAEDBCDCCCABAACEBEBABDDDDD,BDDCEDEAAEABCBEADDCACDACBBDBEBCDACABDDAEBCBBA,BCECEBAACADCEBCBEDABCECABCECBAABCCEEDDADDCEDE,ABCABBDABCDEDACBCDBBCDBEDBCADACADBCECCDACEADC,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,200,120,120,120,680
1848462,2024,35912323,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,467.1,382.1,491.9,547.4,BDABBEBECDEDBCDACDBDBDBEBEDCDAACBBBEBEEBEBDEB,BCADAEBECADBEACCDBAEBDBEBADBEAEACDACBEBCEEACE,AABECECBEDCDDABCEDBCEBDACBEDEBACBECDACEBDACBD,CECEDDBCCBBACEDDBBBABDCEBEDDDCADBBBEDCCDECECD,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,80,140,100,100,100,520
1175200,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1383,1395,,,423.2,488.5,,,BAABABAAAECDDEACBAAAAABDAEACEEBCABACACDABAEEE,EAEEABCBEEECDBBDEBDAAABDAEDAECABDECAACBBAEAEC,,1,,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,,1,120,120,80,80,0,400
3587790,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,521.5,590.4,602.0,535.2,ECDCECBCDDCECEABEDADABBCECEBCEBCCCECEEBBAABDC,DABACADBEBECCBACBAEABDAADEEDEBDEBABECBBECEDCD,EAAACBDCACEECDEDEBCDAAEEBCBEDADBCEEDDBDDDDECB,DCEAEDBBEABDADAEACADEBECBBDBAECDABEDDDDCADECB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,140,140,140,140,100,660
884284,2024,35915269,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,386.8,527.4,541.3,417.9,BAABDBBEEEBDDCABDCDCAADECCACACACBECBCEADABDCA,CACAEDBCDCCDDEAEBBCCABCACDADEAEAEBADDBBCBADCC,ABACCECBEADDDEBDECBCEBDCDBDEDEEDEDDDBBECABEEB,ACEEDEECBCADAEBEACADDECADADDCABBECCBDACEBAACA,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,120,140,120,40,540
3487255,2024,35923936,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,384.4,529.4,523.0,409.6,EDDBBAABACEBEEEBADADEBBCBBCCBBEBCBDABADADADCB,BADCABDDECBDEEDEBDCEBDDACACAEECCDDBEAECABCCAA,ECDCDBDDECBCDDEDBBBABABEBDABDCADEBDADCDECACAC,CEDCABEBBADCDCCBBDBDCAEBCABCCACBEAECDCDBDCDEA,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,100,120,120,100,120,560
1956374,2024,35917102,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,387.2,455.1,506.8,538.5,ECAADEAABDDCCBEDACBBBADBADECCAACDABADECAADBAD,ADDBBCEEBBEDCDBACCDDCBBDDACDABDCAEDBACCAACACA,AACEDEABDADEEBBAEDDBDCBABACCBCABDDBEECAAEBECC,CDADCCDDBDEEAAAAAEBBDEBDECDDDEAAABDBDDAAEBCED,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,60,120,100,80,0,360
912063,2024,35921257,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
243598,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
1373857,2024,35805048,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,526.6,512.9,526.5,463.0,DDBCEBBACECEECBDECBBCDDBEBCCEEDDDCACCDEAAEDBA,EBCDADCCBEAECCCEEABDCEDEDEDAEDDCAACAEDDBDBABB,BADCACBEDADEEADABDABCBCBDEEDDECDCDECCDBEDBDCE,CBBDDDAAEDDEDDCCBABBBCBCECDAEECDBBCBABAADEACD,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,160,160,160,160,160,800
772078,2024,35904430,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
1971003,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,545.4,537.7,580.0,764.3,EAEBAADAADABBCAAEDBDDBCCAABDBCBECACCEAACDDDAA,CECBBBBAABAADDABDEBDDAECDDADBAEAEDACEABCDEBBA,CAAAEECBECDDDCDCECBBACBACBDEDECBDADCCBBCADEEB,CECBBEDADCABDCADBBCEBDDCCADCBBABBABEDCDADACBB,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,160,120,120,100,640
1695248,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3302761,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,458.9,507.7,528.6,432.7,BDCBECABECDBAEDCBCECBECBABECEDCEADBDABBCEACAB,BDBDBCDAECBECADBDACDADAABDCACBDCEECEACAABCCDA,DCEACDACBCBDDACEBDDAEBDBDDADECACEBDEBEAECCEDB,EDBCDCBBDE*ABECBEDBACEDDBEBDCBACBCBCEADBCEACB,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,120,100,120,80,540
348539,2024,35925512,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,478.9,490.9,531.4,515.6,DBDAEDDCEBEDAEADCBCDBBDCDADACBABECEAAEEDBBDDA,DEEBBADDECACDAABBADDBCAADDEBDCDEEAEACEEEECABB,EAABECDBADEEDEABBEDCABCEBDBDDAABDDBDEDDEDCECB,DCCBBCDDBDCEDDAEEACDAABCAACACCCDDEADDADBADEED,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,80,120,80,120,120,520
538677,2024,35912293,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,537.3,557.7,561.5,640.6,DBCBBBACEBABADBDBBCEDEECABCBAEDDCBCACBDEDDDCA,DBCAACDBECABEBBAEBBAECBABDEACEACEADBAECAECCCA,AACCABDDECBEDDCEAEDCACBEDDCABBEDEBDAECEECDCBC,BCDEAAEDCAAADABBCDADBBCCBABCCBCCCBCBADAEBEBED,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,140,140,120,120,100,620
2199558,2024,35901726,3550308,São Paulo,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,408.2,475.0,544.6,394.4,BCDCBDBCCEDBCDDCBDCDCDCBBDBACAECADBEBEACDCBCD,BDCACDCDCDBDCADABBBDBDDDBADEBDCBDEAAEBDEBCBBB,DCDABCBECEDCE*DDBDDCCBEBDEBABDCDCCAEDDAECBECC,BDACCBECCBDEBDBCCBCECDDCAAACDBCDBBBDCDCECDDCB,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,100,180,120,120,60,580
445897,2024,35007122,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,385.7,352.7,471.4,435.5,AADDEAAEACCCDEDBBADDAABDBDCBADAEBBEBBDACBCECB,CBBADBCBCADCBBBBEBDBCDBEDACABEABEDDAEAEEADADB,AEBACEACBAEEDCCADCECDDCABEDCECBBDEEBADCBDDCCE,DEAECCBCEDDCCBDBDBCBABAACDCBCACEADDDCADADDDCC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,100,80,80,100,40,400
2884060,2024,35001636,3550308,São Paulo,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,525.4,428.2,495.0,447.7,ACEDACBBECDABAADCBEDAADBCEECCAEDCCBAECBABCDED,ABBEABCDECACBEAADBDBABEEDCDBAEDEEABEBDCEBAEAD,BAACDCDCECEECBDDBCBAACEABBAADECBACCCBDEADEDCE,DDDBDABDECCABDBEDCADACEBBEBCADDABEAEDCDDACEAB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,80,180,80,80,140,560
1864115,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
4089822,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,534.8,576.6,540.9,487.6,EDEABADEEBEDBCACDBBBDBDBBDEDBECECAABDECABBDBC,DECBBEBADBADBEBDABCDBBAAEBACEACDADADDEBDDACDB,BABBAECBEECDDBBDEBCCBBABEBAAEBEDDADEBBEDADEEB,DCDDCBDCBDABBBACBCACABDBBEDACADBCDBCDCBABEBCE,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,100,180,120,140,180,720
