NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023
210064168469,2024,3,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,F,C,D,4,A,C,A,C,C,B,A,B,A,B,B,A,D,A,B,A,D,E
210064168823,2024,3,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,B,C,B,2,B,C,A,B,C,A,A,B,A,B,A,A,B,A,B,A,C,A
210064170523,2024,10,M,1,3,1,1,8,,0,3523107,Itaquaquecetuba,35,SP,F,C,F,B,6,A,C,A,C,D,B,A,B,A,B,B,A,C,A,B,B,E,A
210064172867,2024,3,M,0,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,C,F,3,A,C,A,B,C,C,B,B,A,A,B,A,B,A,B,A,D,A
210064173168,2024,15,F,1,1,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,H,C,F,B,3,A,A,A,B,C,A,A,B,A,B,B,A,B,A,A,A,B,A
210064173246,2024,7,F,1,1,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,4,A,B,A,B,B,A,A,B,A,B,A,A,B,A,B,A,C,A
210064173916,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,C,F,F,4,B,I,A,B,C,C,B,C,A,B,B,A,D,A,B,B,E,A
210064177319,2024,5,M,1,2,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,B,A,F,B,4,B,C,A,C,C,B,A,B,A,B,B,A,C,A,B,B,E,A
210064177766,2024,2,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,C,A,3,A,B,A,B,B,A,A,B,A,A,B,B,B,A,B,A,D,A
210064181140,2024,2,F,1,1,2,3,0,,1,3523107,Itaquaquecetuba,35,SP,G,G,E,D,3,A,F,A,C,D,C,A,B,A,B,B,A,B,A,B,B,D,D
210064181809,2024,3,M,1,3,2,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,C,C,3,B,C,A,C,C,A,A,B,A,B,A,A,B,A,B,B,D,D
210064182063,2024,2,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,B,D,6,A,B,A,B,B,B,A,C,A,B,B,A,C,B,B,B,E,A
210064182227,2024,13,F,1,1,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,A,D,A,A,2,A,A,A,B,A,A,A,B,A,A,A,A,B,A,A,A,B,A
210064182448,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,B,B,4,B,B,A,B,C,A,A,B,B,B,B,A,B,A,A,B,D,A
210064182658,2024,11,F,1,3,1,1,12,,0,3523107,Itaquaquecetuba,35,SP,C,D,B,B,2,B,B,A,B,B,A,A,B,A,A,A,A,B,A,A,B,B,A
210064184820,2024,3,F,1,3,1,2,0,2,0,3523107,Itaquaquecetuba,35,SP,H,E,F,B,4,B,G,A,C,D,A,A,B,A,B,B,B,C,B,B,B,E,A
210064185255,2024,4,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,D,F,5,A,E,A,B,C,B,A,B,A,A,A,A,B,A,B,B,E,A
210064185796,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,B,F,6,A,C,A,B,C,A,A,B,A,B,B,A,C,A,B,B,E,A
210064186169,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,B,F,4,B,E,A,B,C,C,A,B,A,B,B,B,B,B,B,B,D,A
210064186814,2024,1,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,C,B,4,A,C,A,B,B,A,A,B,A,A,A,A,B,A,B,A,B,A
210064189863,2024,16,F,4,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,B,B,B,B,4,B,F,A,B,C,A,A,B,A,B,A,A,B,A,B,B,D,A
210064191389,2024,4,F,1,3,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,3,A,B,A,B,B,A,B,B,A,A,A,A,B,B,B,B,E,A
210064191519,2024,6,F,1,3,1,1,3,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,3,B,F,A,C,C,B,A,B,A,B,A,A,B,B,B,B,D,D
210064192985,2024,2,F,0,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,4,A,B,A,A,A,A,A,B,B,B,B,B,B,A,B,B,E,A
210064193992,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,C,B,1,A,B,A,B,C,B,A,B,A,B,B,B,D,B,B,A,D,A
210064194137,2024,13,F,1,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,E,C,B,B,4,B,K,A,D,D,C,A,B,A,B,B,B,C,A,B,C,E,A
210064194938,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,2,A,B,A,B,B,A,A,B,A,B,B,A,B,A,A,B,B,A
210064197117,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,D,B,B,8,B,E,A,B,C,A,A,B,A,B,B,A,B,A,B,A,E,A
210064197240,2024,4,F,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,H,H,B,B,7,A,B,A,B,C,C,A,B,A,A,A,A,B,A,B,A,E,A
210064199122,2024,5,M,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,B,B,B,B,3,A,B,A,C,B,B,A,B,A,A,B,A,B,A,B,A,C,A
210064199439,2024,13,M,2,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,C,B,C,B,3,B,I,A,B,C,B,A,B,A,B,B,A,C,A,B,B,D,A
210064199598,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,D,D,4,A,C,A,B,C,B,A,B,A,B,B,A,B,A,B,A,C,D
210064200254,2024,12,F,0,1,1,1,12,,0,3523107,Itaquaquecetuba,35,SP,H,E,F,B,4,A,B,A,B,C,A,A,B,A,A,A,A,B,A,B,B,C,A
210064202212,2024,3,F,1,2,2,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,B,B,4,A,B,A,B,C,B,A,B,A,B,A,A,A,A,B,A,C,A
210064203016,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,B,C,C,3,B,F,A,B,C,B,B,B,A,B,B,A,B,A,B,A,D,A
210064207408,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,F,B,1,B,B,A,B,B,A,A,B,A,A,A,A,B,A,B,A,B,A
210064207696,2024,5,F,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,E,E,F,B,4,B,E,A,C,C,B,B,B,A,B,A,B,C,A,B,B,D,A
210064208687,2024,1,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,F,D,F,B,2,A,B,A,B,C,A,A,B,A,B,B,A,B,A,B,A,B,A
210064209174,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,C,B,5,A,A,A,B,B,A,A,B,A,A,A,A,B,A,B,A,C,A
210064210746,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,D,4,A,E,A,C,C,B,A,B,A,B,B,B,B,A,B,B,C,A
210064211110,2024,7,F,1,1,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,B,E,F,F,3,A,A,A,B,B,A,A,B,A,A,A,A,B,A,A,A,A,A
210064212551,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,C,B,5,A,C,D,B,C,A,A,B,A,A,A,A,B,A,B,A,D,A
210064212739,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,F,F,D,D,4,A,D,A,B,C,C,A,B,A,B,B,B,C,A,B,C,E,A
210064213602,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,F,F,C,B,3,A,B,A,B,C,A,A,B,A,B,A,B,B,A,B,B,D,A
210064215063,2024,1,M,1,3,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,C,B,3,A,C,A,B,B,A,A,B,A,B,B,A,B,A,B,A,D,A
210064215076,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,B,F,4,A,C,A,C,C,B,A,B,B,B,B,B,B,A,B,B,E,A
210064215314,2024,1,F,1,1,2,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,C,B,4,B,F,A,B,C,B,A,B,A,B,B,A,B,A,B,B,D,A
210064217930,2024,3,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,E,F,4,A,F,A,B,C,A,A,B,B,B,B,A,B,A,B,A,D,A
210064218035,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,C,B,2,B,D,A,B,B,A,A,B,A,B,B,A,B,A,B,B,B,A
210064219338,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,4,A,D,A,C,C,B,A,B,A,B,B,A,B,A,B,B,E,A
210064219664,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,D,D,D,3,A,K,A,D,D,B,A,B,A,B,B,A,C,A,B,B,D,D
210064219865,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,B,B,B,6,A,A,B,B,A,A,A,B,A,A,A,A,B,A,A,A,A,A
210064220283,2024,5,F,1,3,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,H,E,F,B,2,B,C,A,B,B,A,A,B,A,B,B,A,B,A,B,B,C,A
210064220599,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,B,F,7,A,B,A,B,C,A,A,B,A,B,B,A,C,B,B,A,E,A
210064221963,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,D,F,F,4,A,E,A,D,D,C,A,B,B,B,B,B,C,B,B,B,E,A
210064223340,2024,2,F,1,3,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,H,A,A,B,2,B,B,A,B,B,A,A,B,A,A,A,A,B,A,B,A,B,A
210064223634,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,A,B,5,A,B,A,B,B,B,A,B,A,A,A,A,B,A,B,A,B,A
210064226207,2024,9,F,1,1,1,1,7,,0,3523107,Itaquaquecetuba,35,SP,E,F,B,B,3,A,C,A,B,B,B,A,B,A,B,B,A,B,A,B,B,D,A
210064226717,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,E,B,B,2,A,B,A,C,C,A,A,B,A,A,A,A,B,A,B,A,C,A
210064227813,2024,3,F,1,1,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,H,G,F,D,4,A,E,A,B,B,B,A,B,A,B,B,A,C,A,B,B,D,A
210064234422,2024,3,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,C,B,6,A,B,A,B,C,A,A,B,A,B,A,A,B,A,B,A,D,A
210064234763,2024,11,M,1,2,1,1,12,,0,3523107,Itaquaquecetuba,35,SP,D,E,C,B,1,B,D,A,B,C,A,A,B,A,A,B,A,B,A,B,B,A,A
210064237938,2024,3,F,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,B,E,F,B,6,A,B,A,B,B,A,A,B,A,A,A,A,B,A,B,A,D,A
210064238746,2024,2,F,0,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,B,C,C,D,6,A,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,D,A
210064238788,2024,13,F,2,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,C,B,A,A,2,B,D,A,B,C,B,B,B,A,B,B,B,C,A,B,A,B,A
210064238904,2024,4,M,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,E,E,B,B,5,A,C,A,C,D,B,A,B,A,B,B,A,C,A,B,B,D,A
210064239111,2024,12,M,1,3,1,1,13,,0,3523107,Itaquaquecetuba,35,SP,B,D,F,B,3,A,B,A,B,C,A,A,B,A,B,A,A,B,A,B,B,C,A
210064239373,2024,12,M,1,1,1,1,15,,0,3523107,Itaquaquecetuba,35,SP,E,F,B,D,2,B,F,A,B,C,B,A,B,A,B,B,A,C,A,B,A,C,A
210064239478,2024,14,F,1,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,B,B,C,F,1,A,A,A,B,C,A,A,B,A,B,A,A,B,A,A,A,B,A
210064240004,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,G,G,C,A,5,B,B,D,B,C,A,B,B,A,B,B,B,B,B,B,C,D,A
210064241443,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,D,D,C,4,A,B,A,B,C,A,A,B,A,B,B,A,B,A,B,A,D,A
210064243744,2024,3,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,C,C,C,4,B,G,A,B,C,B,A,B,A,B,B,A,C,A,B,A,E,A
210064244204,2024,8,F,1,3,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,D,E,F,B,4,A,B,A,B,C,A,A,B,A,B,A,A,B,A,B,A,C,A
210064245142,2024,5,M,1,1,1,1,3,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,3,B,E,A,C,C,B,B,B,A,B,B,A,B,A,B,B,D,A
210064247465,2024,11,M,1,3,1,1,9,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,3,A,G,A,B,A,B,A,B,A,B,B,B,B,A,B,B,D,D
210064247690,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,G,F,B,2,A,B,A,B,B,A,A,B,A,A,B,A,B,A,B,A,C,A
210064248345,2024,16,F,3,3,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,A,A,B,B,2,A,A,A,B,B,A,A,B,A,A,B,A,B,A,A,A,B,A
210064249770,2024,4,M,1,3,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,E,C,C,A,3,A,B,A,B,B,A,A,B,A,A,A,A,B,A,B,A,B,A
210064251294,2024,4,M,1,3,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,B,C,F,F,3,A,B,A,B,C,B,A,B,A,B,B,B,C,B,B,A,D,A
210064251701,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,F,F,5,B,C,A,B,C,B,C,B,A,B,B,B,B,A,B,A,D,A
210064254525,2024,3,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,D,B,B,2,A,A,A,B,C,A,A,B,A,B,A,A,B,A,B,A,C,A
210064255652,2024,3,F,1,2,2,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,C,C,B,6,A,C,A,B,C,B,A,B,A,B,A,A,B,A,B,B,E,A
210064257576,2024,16,M,3,3,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,C,E,A,B,3,B,C,A,B,B,A,A,B,A,B,A,A,B,A,A,A,C,A
210064258139,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,G,C,D,4,B,E,A,B,C,B,A,B,A,B,B,A,B,A,B,A,D,A
210064258536,2024,12,F,2,3,1,1,14,,0,3523107,Itaquaquecetuba,35,SP,D,E,C,B,3,B,D,A,B,C,B,A,B,A,B,B,B,B,A,B,A,C,A
210064260815,2024,12,F,1,2,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,B,C,B,B,3,B,E,A,B,B,A,A,B,A,A,B,A,B,A,A,A,B,A
210064264412,2024,4,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,D,B,B,5,A,C,A,B,C,B,A,B,A,B,B,A,C,A,B,A,D,A
210064264596,2024,6,F,1,1,1,1,4,,0,3523107,Itaquaquecetuba,35,SP,E,E,D,D,2,A,B,A,B,B,A,A,B,A,A,B,A,B,A,B,B,C,A
210064266373,2024,3,M,1,0,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,C,C,4,B,G,A,B,B,C,A,B,A,B,B,B,B,B,B,C,B,A
210064268620,2024,11,F,1,1,1,1,9,,0,3523107,Itaquaquecetuba,35,SP,C,E,F,B,3,B,F,A,B,C,A,A,B,A,B,A,A,B,A,B,C,D,A
210064272051,2024,8,M,1,1,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,2,A,B,A,B,B,A,A,B,A,A,B,A,B,A,B,A,A,A
210064272599,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,C,C,B,4,A,D,A,C,C,B,A,B,A,B,B,A,C,A,B,B,D,A
210064272682,2024,13,F,2,3,1,1,9,,0,3523107,Itaquaquecetuba,35,SP,E,H,B,F,4,A,A,A,C,C,B,A,B,A,B,B,B,B,A,B,B,D,A
210064273273,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,D,C,B,3,A,B,A,B,C,A,B,B,A,B,B,A,C,A,B,B,D,A
210064273605,2024,11,M,1,1,1,1,9,,0,3523107,Itaquaquecetuba,35,SP,B,B,A,A,3,B,B,A,B,C,B,A,B,A,B,A,A,B,A,B,A,C,A
210064274968,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,B,B,3,A,C,A,B,C,B,A,B,A,B,A,A,B,A,B,C,D,A
210064275093,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,F,B,4,A,C,A,B,B,A,A,B,A,B,B,A,B,B,B,A,B,A
210064275261,2024,4,F,1,1,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,E,D,B,B,5,B,B,A,B,C,A,A,B,A,A,A,A,B,A,B,A,B,A
210064275744,2024,13,F,2,4,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,B,B,B,B,5,B,C,A,B,C,B,A,B,A,B,B,A,C,A,B,B,D,A
210064276292,2024,2,F,1,3,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,C,D,3,A,E,A,B,C,B,A,B,A,B,B,A,B,B,B,A,D,A
210064276403,2024,2,F,1,3,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,C,D,4,A,C,A,B,B,A,A,B,A,A,A,A,B,A,A,A,C,A
210064276792,2024,4,F,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,C,H,C,B,6,A,A,A,B,C,A,A,B,A,A,A,A,B,A,B,A,D,A
210064277318,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,3,A,C,A,B,B,B,A,B,A,B,A,A,A,A,A,A,B,A
210064280778,2024,4,F,1,3,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,5,A,D,A,B,B,B,A,B,A,A,B,A,B,A,B,A,D,A
210064282688,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,D,B,3,A,H,A,D,C,C,C,C,A,B,B,B,D,A,B,B,D,A
210064283143,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,3,A,E,A,B,C,B,A,B,A,B,B,B,C,A,B,C,C,A
210064283288,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,C,F,B,2,B,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,B,A
210064284960,2024,8,F,1,1,1,1,6,,0,3523107,Itaquaquecetuba,35,SP,C,C,C,B,4,A,B,A,B,C,B,A,B,A,A,A,A,B,A,B,A,C,A
210064285664,2024,4,F,1,1,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,3,A,E,A,B,C,B,A,B,A,B,B,B,B,B,B,B,D,A
210064285973,2024,4,F,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,D,E,B,C,3,A,E,A,B,C,A,A,B,A,B,B,A,B,A,B,B,C,A
210064286497,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,D,D,6,A,B,A,C,C,B,A,B,B,B,B,A,C,A,B,B,E,A
210064287622,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,B,C,A,3,A,B,A,B,C,A,A,B,A,B,A,A,B,A,B,A,D,A
210064287893,2024,3,F,1,1,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,C,C,C,C,4,B,C,A,B,C,B,A,B,A,B,B,B,C,A,B,C,E,A
210064288394,2024,3,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,F,F,3,A,C,A,B,C,A,A,B,A,B,B,A,C,B,B,A,D,A
210064289709,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,F,C,3,B,C,A,B,C,A,A,B,A,B,B,A,C,A,B,A,D,A
210064289923,2024,4,M,1,1,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,E,E,F,F,5,A,E,A,B,C,B,A,B,A,A,B,A,B,A,B,B,D,A
210064290003,2024,13,F,2,1,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,C,C,C,B,4,A,C,A,B,C,B,A,B,A,B,B,A,C,A,B,B,B,A
210064290320,2024,7,F,1,1,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,D,E,F,D,3,B,B,A,B,C,B,A,B,A,B,A,A,B,A,B,B,B,A
210064290396,2024,3,M,0,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,C,C,5,A,C,A,B,C,B,A,B,A,B,B,A,B,A,B,B,B,A
210064292278,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,F,B,4,A,B,A,B,B,A,A,B,A,A,B,A,B,A,B,A,D,A
210064292395,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,C,B,B,3,A,B,A,B,B,A,A,B,A,A,B,A,A,A,B,A,C,A
210064292521,2024,11,M,1,1,1,1,10,,0,3523107,Itaquaquecetuba,35,SP,D,E,F,B,3,B,C,A,B,C,A,B,B,A,B,A,A,B,A,B,A,D,A
210064293110,2024,14,F,1,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,B,D,B,B,4,B,E,A,B,C,A,A,B,A,B,A,A,B,A,B,B,C,A
210064293567,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,G,D,F,B,4,A,A,A,C,B,A,A,B,A,B,A,A,A,A,B,A,E,A
210064293785,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,D,C,B,4,B,C,A,B,D,B,A,B,A,A,A,A,B,A,B,A,D,A
210064294740,2024,10,F,1,2,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,C,E,F,C,2,B,C,A,B,B,A,A,B,A,A,A,A,B,A,B,A,B,A
210064296164,2024,7,F,1,3,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,F,G,B,D,4,A,K,A,D,C,C,B,B,A,B,B,B,D,A,B,C,D,A
210064300039,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,3,A,G,A,B,D,B,A,B,A,B,B,A,B,A,B,A,D,A
210064300623,2024,7,F,1,2,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,E,B,C,B,2,A,B,A,B,C,A,A,B,A,B,B,A,C,A,B,A,C,A
210064302876,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,F,F,5,A,A,A,B,C,A,A,B,B,B,B,A,C,A,B,B,D,A
210064303503,2024,2,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,3,B,C,A,B,C,B,A,B,B,B,B,B,C,B,B,C,D,A
210064304306,2024,11,F,1,2,1,1,12,,0,3523107,Itaquaquecetuba,35,SP,D,E,B,B,2,B,B,A,B,B,A,A,B,A,B,B,A,B,A,B,A,B,A
210064305753,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,E,B,B,2,A,B,A,B,C,A,A,B,A,A,A,A,B,A,B,A,C,A
210064307196,2024,3,F,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,7,A,B,A,B,C,A,A,B,A,B,B,A,B,A,B,A,B,A
210064309324,2024,2,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,C,G,C,D,3,A,D,A,B,C,B,A,B,A,A,A,A,A,A,A,A,B,A
210064310329,2024,5,M,1,1,1,1,3,,0,3523107,Itaquaquecetuba,35,SP,C,E,B,B,3,A,G,A,B,B,B,A,B,A,A,B,A,B,A,B,A,D,A
210064312661,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,F,B,3,A,A,A,B,C,A,A,B,A,A,B,A,B,A,B,B,C,A
210064312782,2024,4,F,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,E,E,D,D,4,A,E,A,B,C,B,A,B,A,B,B,A,C,A,B,C,D,A
210064313382,2024,3,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,G,G,D,D,4,A,H,A,B,D,B,A,B,A,B,A,B,B,A,B,B,D,A
210064313469,2024,3,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,B,B,3,B,D,A,B,C,A,A,B,A,B,B,A,B,A,B,B,D,A
210064313753,2024,1,F,1,2,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,B,B,4,B,E,A,C,D,B,A,B,A,B,B,B,B,B,B,B,E,A
210064314066,2024,2,F,1,2,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,C,C,B,2,A,A,A,B,C,A,A,B,A,B,B,A,B,A,B,A,C,A
210064314364,2024,17,F,0,4,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,A,B,A,A,2,A,B,A,B,B,A,A,B,A,B,A,A,B,A,A,A,B,F
210064316103,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,D,F,F,4,B,A,A,B,B,B,A,B,B,B,A,B,B,A,B,A,D,A
210064318002,2024,5,M,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,B,C,A,B,3,A,E,A,B,C,A,A,B,A,B,B,A,C,A,B,B,D,A
210064318685,2024,3,F,1,1,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,3,A,C,A,C,D,B,B,B,A,B,A,A,B,A,B,A,D,A
210064318965,2024,2,M,1,4,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,4,A,F,A,B,C,B,B,B,A,B,A,B,C,A,B,B,E,A
210064319768,2024,14,M,2,1,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,C,E,C,B,3,B,E,A,B,C,B,B,B,A,B,B,A,B,A,B,B,C,A
210064320121,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,D,F,4,A,B,A,B,C,A,A,B,A,A,B,A,B,A,B,A,E,A
210064321127,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,C,F,F,7,A,A,A,B,D,A,A,B,A,B,A,A,C,A,B,A,E,A
